S.No,Emp ID,Employee Name,Designation,Department,Business Unit,Employee Status,Training Name,Training Status,Training Type,Training Source,Quarter,Training Start Month,Start Date,End Date,Venue,Overall Training Duration (Planned Hrs)
867,867,867,Senior Salesforce Technical Specialist,IN - Salesforce,Technology,Active,Cursor AI IDE for Salesforce Demo - Batch 5,Completed,Technical,Internal,Q2,2025-08-01,2025-08-28,2025-08-28,Virtual,1.5
868,868,868,Assistant Manager - Presales,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
869,869,869,Senior Presales Consultant,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
870,870,870,Technical Lead,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
871,871,871,Technical Manager,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
872,872,872,Functional Consultant,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
873,873,873,Functional Consultant,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
874,874,874,Senior Software Engineer,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
875,875,875,Technical Lead,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
876,876,876,Technical Lead,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
877,877,877,Program Manager - PMO & QA,IN - PMO,Shared Service,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
878,878,878,Functional Consultant,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
879,879,879,Manager - HR,IN - HR,Shared Service,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
880,880,880,Associate Director - KPO Operations,IN - KPO,KPO,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
881,881,881,Account Lead - KPO Operations,IN - KPO,KPO,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
882,882,882,Account Lead - KPO Operations,IN - KPO,KPO,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
883,883,883,Program Manager,IN - Salesforce,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
884,884,884,Manager - US IT,IN - US IT Recruitment,Shared Service,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
885,885,885,Senior Executive - Inside Sales,IN - Inside Sales,Sales & Marketing,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
886,886,886,Senior Executive - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
887,887,887,Lead - Project Management,IN - PMO,Shared Service,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
888,888,888,Technical Lead,IN - Software Development,Technology,Active,Presentation Theater Workshop,In Progress,Transferrable,Internal,Q2,2025-08-01,2025-08-18,2025-12-31,Main Conference Room,9.0
889,889,889,Senior Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
890,890,890,Manager - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
891,891,891,Manager - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
892,892,892,Manager - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
893,893,893,Manager - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
894,894,894,Senior Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
895,895,895,Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
896,896,896,Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
897,897,897,Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
898,898,898,Senior Content Writer,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
899,899,899,Senior Content Writer,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
900,900,900,Senior Content Writer,IN- Marketing,Sales & Marketing,Active,Storytelling for Marketers Program - Reflection Session,Completed,Transferrable,Internal,Q2,2025-08-01,2025-08-26,2025-08-26,Main Conference Room,3.0
901,901,901,UX UI Manager,IN- Marketing,Sales & Marketing,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
902,902,902,Senior Manager - IT,IN - IT,Shared Service,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
903,903,903,Manager - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
904,904,904,Lead - PMO,IN - PMO,Shared Service,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
905,905,905,Senior Content Writer,IN- Marketing,Sales & Marketing,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
906,906,906,Senior Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
907,907,907,Assistant Manager - Staffing,IN - Staffing,Staffing,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
908,908,908,Senior Manager - Administration,IN- Admin,Shared Service,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
909,909,909,Manager - HR Operations,IN - HR,Shared Service,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
910,910,910,Lead - L&D,IN - HR,Shared Service,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
911,911,911,Program Manager,IN - PMO,Shared Service,Active,Reflection Session – Project Management Workshop,Completed,Functional,Internal,Q2,2025-09-01,2025-09-03,2025-09-03,Virtual,1.0
912,912,912,Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
913,913,913,Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
914,914,914,Technical Specialist,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
915,915,915,Technical Lead,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
916,916,916,Senior Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
917,917,917,Senior Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
918,918,918,Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
919,919,919,Senior Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
920,920,920,Senior Technical Specialist,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
921,921,921,Senior Software Engineer,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
922,922,922,Program Manager,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
923,923,923,Senior Technical Specialist,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
924,924,924,Technical Manager,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
925,925,925,Technical Lead,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
926,926,926,Senior Technical Specialist,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
927,927,927,Technical Trainer,IN - HR,Shared Service,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
928,928,928,Senior Manager - IT,IN -IT,Shared Service,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
929,929,929,Scrum Master,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
930,930,930,Technical Architect,IN - Software Development,Technology,Active,"Coding, Review and Documentation Support Using AI Tools",Completed,Technical,Internal,Q2,2025-09-01,2025-09-02,2025-09-02,Virtual,1.5
931,931,931,Senior Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
932,932,932,Functional Consultant,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
933,933,933,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
934,934,934,Senior Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
935,935,935,Senior Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
936,936,936,Lead - Functional Consultant,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
937,937,937,Associate Functional Consultant,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
938,938,938,Associate Functional Consultant,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-25,2025-09-25,Training Roon - First Floor/Virtual,1.0
939,939,939,Senior Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
940,940,940,Technical Specialist,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
941,941,941,Senior Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
942,942,942,Senior Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
943,943,943,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
944,944,944,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
945,945,945,Technical Lead,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
946,946,946,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
947,947,947,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
948,948,948,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
949,949,949,Software Engineer,IN - Software Development,Technology,Active,Prompt Engineering Workshop,Completed,Technical,Internal,Q2,2025-09-01,2025-09-10,2025-09-10,Training Roon - First Floor/Virtual,1.0
950,950,950,Lead - US IT Recruiter,IN - US IT Recruitment,Shared Service,Active,Prompt Engineering Reflection Session,Completed,Technical,Internal,Q2,2025-09-01,2025-09-18,2025-09-18,Main Conference Room,1.0
951,951,951,US IT Recruiter,IN - US IT Recruitment,Shared Service,Active,Prompt Engineering Reflection Session,Completed,Technical,Internal,Q2,2025-09-01,2025-09-18,2025-09-18,Main Conference Room,1.0
952,952,952,Trainee US IT Recruiter,IN - US IT Recruitment,Shared Service,Active,Prompt Engineering Reflection Session,Completed,Technical,Internal,Q2,2025-09-01,2025-09-18,2025-09-18,Main Conference Room,1.0
953,953,953,Trainee US IT Recruiter,IN - US IT Recruitment,Shared Service,Active,Prompt Engineering Reflection Session,Completed,Technical,Internal,Q2,2025-09-01,2025-09-18,2025-09-18,Main Conference Room,1.0
954,954,954,Trainee US IT Recruiter,IN - US IT Recruitment,Shared Service,Active,Prompt Engineering Reflection Session,Completed,Technical,Internal,Q2,2025-09-01,2025-09-18,2025-09-18,Main Conference Room,1.0
